4.531250e-01 5.000000e-01 -1.405615e-01 -8.178663e-02 4.062500e-01 5.468750e-01 -1.383752e-01 -7.570750e-02
3.593750e-01 5.937500e-01 -1.273058e-01 -6.730336e-02 3.125000e-01 6.406250e-01 -1.201447e-01 -5.114102e-02
2.187500e-01 7.343750e-01 -9.958491e-02 -3.048658e-03 1.718750e-01 7.812500e-01 -8.969378e-02 2.987641e-02
2.656250e-01 6.875000e-01 -1.069090e-01 -2.980447e-02 2.187500e-01 7.343750e-01 -9.958491e-02 -3.048658e-03
1.718750e-01 7.812500e-01 -8.969378e-02 2.987641e-02 1.250000e-01 8.281250e-01 -8.590277e-02 6.570351e-02
-2.500000e-01 9.218750e-01 -1.021584e-01 1.807929e-01 -1.562500e-01 9.218750e-01 -9.540545e-02 1.617434e-01
-1.093750e-01 8.750000e-01 -8.771466e-02 1.107962e-01 -1.562500e-01 9.218750e-01 -9.540545e-02 1.617434e-01
0.000000e+00 0.000000e+00 -6.284380e-01 -7.414268e-02 0.000000e+00 0.000000e+00 -6.229751e-01 -1.554749e-01
0.000000e+00 0.000000e+00 -6.229751e-01 -1.554749e-01 0.000000e+00 0.000000e+00 -6.052471e-01 -2.320190e-01
0.000000e+00 0.000000e+00 -6.052471e-01 -2.320190e-01 0.000000e+00 0.000000e+00 -5.760921e-01 -3.031714e-01
0.000000e+00 0.000000e+00 -5.760921e-01 -3.031714e-01 0.000000e+00 0.000000e+00 -5.360832e-01 -3.683471e-01
0.000000e+00 0.000000e+00 -5.360832e-01 -3.683471e-01 0.000000e+00 0.000000e+00 -4.855633e-01 -4.268700e-01
0.000000e+00 0.000000e+00 -4.855633e-01 -4.268700e-01 0.000000e+00 0.000000e+00 -4.247030e-01 -4.778805e-01
0.000000e+00 0.000000e+00 -4.247030e-01 -4.778805e-01 0.000000e+00 0.000000e+00 -3.535914e-01 -5.202548e-01
0.000000e+00 0.000000e+00 -3.535914e-01 -5.202548e-01 0.000000e+00 0.000000e+00 -2.723747e-01 -5.525417e-01
0.000000e+00 0.000000e+00 -2.723747e-01 -5.525417e-01 0.000000e+00 0.000000e+00 -1.814739e-01 -5.729410e-01
0.000000e+00 0.000000e+00 -1.814739e-01 -5.729410e-01 0.000000e+00 0.000000e+00 -8.190634e-02 -5.793788e-01
0.000000e+00 0.000000e+00 -8.190634e-02 -5.793788e-01 0.000000e+00 0.000000e+00 2.430280e-02 -5.697680e-01
0.000000e+00 0.000000e+00 2.430280e-02 -5.697680e-01 0.000000e+00 0.000000e+00 1.337489e-01 -5.425353e-01
0.000000e+00 0.000000e+00 1.337489e-01 -5.425353e-01 0.000000e+00 0.000000e+00 2.416223e-01 -4.973542e-01
0.000000e+00 0.000000e+00 2.416223e-01 -4.973542e-01 0.000000e+00 0.000000e+00 3.423560e-01 -4.357349e-01
0.000000e+00 0.000000e+00 3.423560e-01 -4.357349e-01 0.000000e+00 0.000000e+00 4.308637e-01 -3.609719e-01
0.000000e+00 0.000000e+00 4.308637e-01 -3.609719e-01 0.000000e+00 0.000000e+00 5.036816e-01 -2.773380e-01
0.000000e+00 0.000000e+00 5.036816e-01 -2.773380e-01 0.000000e+00 0.000000e+00 5.593365e-01 -1.890352e-01
0.000000e+00 0.000000e+00 5.593365e-01 -1.890352e-01 0.000000e+00 0.000000e+00 5.979461e-01 -9.949953e-02
0.000000e+00 0.000000e+00 5.979461e-01 -9.949953e-02 0.000000e+00 0.000000e+00 6.205318e-01 -1.121615e-02
0.000000e+00 0.000000e+00 6.205318e-01 -1.121615e-02 0.000000e+00 0.000000e+00 6.284380e-01 7.414268e-02
0.000000e+00 0.000000e+00 6.284380e-01 7.414268e-02 0.000000e+00 0.000000e+00 6.229751e-01 1.554749e-01
0.000000e+00 0.000000e+00 6.229751e-01 1.554749e-01 0.000000e+00 0.000000e+00 6.052471e-01 2.320190e-01
0.000000e+00 0.000000e+00 6.052471e-01 2.320190e-01 0.000000e+00 0.000000e+00 5.760921e-01 3.031714e-01
0.000000e+00 0.000000e+00 5.760921e-01 3.031714e-01 0.000000e+00 0.000000e+00 5.360832e-01 3.683471e-01
0.000000e+00 0.000000e+00 5.360832e-01 3.683471e-01 0.000000e+00 0.000000e+00 4.855633e-01 4.268700e-01
0.000000e+00 0.000000e+00 4.855633e-01 4.268700e-01 0.000000e+00 0.000000e+00 4.247030e-01 4.778805e-01
0.000000e+00 0.000000e+00 4.247030e-01 4.778805e-01 0.000000e+00 0.000000e+00 3.535914e-01 5.202548e-01
0.000000e+00 0.000000e+00 3.535914e-01 5.202548e-01 0.000000e+00 0.000000e+00 2.723747e-01 5.525417e-01
0.000000e+00 0.000000e+00 2.723747e-01 5.525417e-01 0.000000e+00 0.000000e+00 1.814739e-01 5.729410e-01
0.000000e+00 0.000000e+00 1.814739e-01 5.729410e-01 0.000000e+00 0.000000e+00 8.190634e-02 5.793788e-01
0.000000e+00 0.000000e+00 8.190634e-02 5.793788e-01 0.000000e+00 0.000000e+00 -2.430280e-02 5.697680e-01
0.000000e+00 0.000000e+00 -2.430280e-02 5.697680e-01 0.000000e+00 0.000000e+00 -1.337489e-01 5.425353e-01
0.000000e+00 0.000000e+00 -1.337489e-01 5.425353e-01 0.000000e+00 0.000000e+00 -2.416223e-01 4.973542e-01
0.000000e+00 0.000000e+00 -2.416223e-01 4.973542e-01 0.000000e+00 0.000000e+00 -3.423560e-01 4.357349e-01
0.000000e+00 0.000000e+00 -3.423560e-01 4.357349e-01 0.000000e+00 0.000000e+00 -4.308637e-01 3.609719e-01
0.000000e+00 0.000000e+00 -4.308637e-01 3.609719e-01 0.000000e+00 0.000000e+00 -5.036816e-01 2.773380e-01
0.000000e+00 0.000000e+00 -5.036816e-01 2.773380e-01 0.000000e+00 0.000000e+00 -5.593365e-01 1.890352e-01
0.000000e+00 0.000000e+00 -5.593365e-01 1.890352e-01 0.000000e+00 0.000000e+00 -5.979461e-01 9.949953e-02
0.000000e+00 0.000000e+00 -5.979461e-01 9.949953e-02 0.000000e+00 0.000000e+00 -6.205318e-01 1.121615e-02
0.000000e+00 0.000000e+00 -6.205318e-01 1.121615e-02 0.000000e+00 0.000000e+00 -6.284380e-01 -7.414268e-02
